"","baseMean","log2FoldChange","lfcSE","pvalue","padj"
"ACAP3",4925.17457575279,5.86047424090489e-08,0.00144269022010517,0.979846952820832,0.999224467646119
"ACAT1",6374.70873474662,1.7722622756126e-06,0.00144269050182454,0.388268281162408,0.999224467646119
"ACAT2",1454.99011735192,-1.3422178527864e-07,0.00144268735771708,0.95436754588838,0.999224467646119
"ACBD3",5631.92791764835,5.91942360808511e-06,0.00144267619987595,0.163279094811872,0.999224467646119
"ACBD4",1273.20549464839,3.43744034652698e-06,0.0014426879114731,0.217490967696248,0.999224467646119
"ACBD5",2984.84842053248,1.04386601678178e-06,0.00144268876402868,0.618645557409933,0.999224467646119
"ACBD6",1905.08358491848,-1.27274430737196e-06,0.00144268542840845,0.628885738449332,0.999224467646119
"ACBD7",119.089149399072,-1.82687975641493e-07,0.00144269399249883,0.789452580769538,0.999224467646119
"ACCS",903.470472503987,3.26147173822088e-06,0.00144269021885191,0.127257515823424,0.999224467646119
"ACCSL",2.17696652743504,-8.09457446948275e-07,0.00144269458485509,0.179723573170762,0.999224467646119
"ACD",950.709693222242,-5.7256606461499e-06,0.00144269222940829,0.0342951434761539,0.999224467646119
"ACE",5047.70938734573,-2.86485169663009e-07,0.00144269304327537,0.746994942133878,0.999224467646119
"ACE2",894.778276861659,2.53875992997168e-07,0.00144269449879821,0.623175046783128,0.999224467646119
"ACER1",27.7105995106596,4.72900229645927e-06,0.00144269495796855,0.00644216219685353,0.662131246292035
"ACER2",318.699652815043,3.49777063596818e-08,0.00144268809580026,0.99033913595082,0.999224467646119
"ACER3",1029.51189538193,-1.28090457178137e-07,0.00144268533239582,0.957181444170941,0.999224467646119
"ACHE",209.854978958557,1.23329790323817e-06,0.00144269369211563,0.151876590442927,0.999224467646119
"ACIN1",13288.2116948563,-1.79568089895008e-06,0.00144267776202913,0.619552478438381,0.999224467646119
"ACKR1",542.07422410835,5.57420691818901e-07,0.00144269481010922,0.0566936808441305,0.999224467646119
"ACKR2",741.064405057785,4.00342156557727e-07,0.00144269422320798,0.455519424395929,0.999224467646119
"ACKR3",991.098173393779,-1.13076470849861e-06,0.00144269262049893,0.365166916584536,0.999224467646119
"ACKR4",127.479597458294,9.88906751131161e-07,0.00144269254691995,0.448147033390597,0.999224467646119
"ACLY",13815.9775109805,-2.25634378570187e-06,0.00144266711620982,0.614685617569198,0.999224467646119
"ACMSD",660.502771196346,4.92258603269884e-07,0.00144269429430425,0.522454663482425,0.999224467646119
"ACN9",450.65892427542,7.31196505273969e-07,0.00144269330319091,0.41640295214003,0.999224467646119
"ACO1",3647.80396285733,2.87634379894416e-06,0.00144269014351016,0.194442250479815,0.999224467646119
"ACO2",9396.42104328168,4.67814211052999e-06,0.00144267954058365,0.20372780683497,0.999224467646119
"ACOT1",339.014329399353,2.00891860823944e-06,0.00144269052129076,0.327994180007547,0.999224467646119
"ACOT11",925.580626906214,-5.22299093935028e-07,0.00144269280424174,0.630838160194347,0.999224467646119
"ACOT12",691.060533235352,3.39740664124304e-08,0.00144269403006967,0.962810050785383,0.999224467646119
"ACOT13",820.822371508658,1.9907439699723e-06,0.00144268619529335,0.443826031258661,0.999224467646119
"ACOT2",1393.2823522066,2.1903938897835e-06,0.001442692103255,0.190192886679573,0.999224467646119
"ACOT4",305.075777204505,1.20045236147077e-06,0.00144269254037501,0.414862987163148,0.999224467646119
"ACOT6",4.50304456179504,1.58264008294465e-07,0.00144269436749346,0.818776291806973,0.999224467646119
"ACOT7",1283.70007363314,-5.34029420233037e-07,0.00144268551915628,0.841238990016973,0.999224467646119
"ACOT8",876.518486251711,-6.06818368510964e-06,0.0014426839792022,0.113754950296655,0.999224467646119
"ACOT9",1495.7818894098,1.38057168197281e-06,0.00144269073505896,0.398722041432123,0.999224467646119
"ACOX1",5660.01728628573,2.12172527795935e-06,0.00144268521619492,0.4849412803788,0.999224467646119
"ACOX2",2240.11450883291,3.90383405692254e-07,0.00144269389353714,0.703665449249324,0.999224467646119
"ACOX3",1713.47433272523,-1.1421664541177e-06,0.00144267420693764,0.775877531347137,0.999224467646119
"ACOXL",241.642808846279,4.3787441638232e-07,0.00144269442063941,0.375334798665054,0.999224467646119
"ACP1",1735.30640103881,-1.46369853998265e-06,0.00144267649161288,0.687595558627806,0.999224467646119
"ACP2",2700.78879236814,2.62641804270553e-06,0.00144268633532175,0.323566760569519,0.999224467646119
